86,55,3,50,62,90,74,74,7,37,56,95,46,54,98
94,61,62,25,38,44,93,75,35,39,53,87,83,19,66
7,20,33,55,40,55,29,76,72,31,54,98,12,41,24
15,12,72,86,23,92,8,98,3,77,74,27,30,89,71
87,56,4,68,59,38,97,33,4,61,1,79,51,74,61
20,2,82,64,36,74,84,26,75,4,100,16,53,40,60
32,45,73,9,70,97,10,31,47,63,83,17,20,97,83
2,69,37,3,39,1,65,55,67,58,40,6,39,34,70
19,83,7,39,19,11,42,92,46,82,66,28,95,32,88
98,13,83,69,9,20,1,83,20,91,22,78,52,9,2
21,68,86,74,73,95,94,48,57,46,43,5,99,92,15
70,85,92,92,21,82,45,77,31,38,61,4,48,18,1
64,47,78,49,80,96,91,19,50,71,75,19,14,4,81
