3,22,13,55,97,94,95,86,49,68,47,20,72,1,85
86,43,71,35,49,29,3,95,82,30,39,59,97,43,31
18,14,20,34,2,83,41,20,69,13,37,13,43,3,57
25,38,85,38,28,17,4,66,21,77,73,95,38,71,3
37,59,39,66,64,13,52,9,50,36,86,49,78,19,95
30,19,92,87,83,3,2,23,77,43,53,64,27,61,81
98,83,47,46,9,60,63,24,60,8,100,66,20,49,10
19,86,11,80,74,84,38,89,98,100,81,25,2,42,58
85,30,66,3,57,45,40,55,90,45,45,36,52,64,26
20,49,44,99,92,15,85,16,48,59,18,6,76,67,32
8,60,73,57,51,62,62,22,97,79,7,78,16,56,100
1,92,35,36,8,91,14,96,75,97,52,70,96,12,54
93,87,33,58,44,50,83,93,33,81,5,65,83,88,38
