86,79,86,19,26,40,24,42,43,54,89,21,25,35,74
1,86,51,94,6,81,50,87,14,22,1,85,39,75,75
93,97,71,72,57,78,64,91,63,12,61,29,90,76,32
69,66,3,8,50,59,70,36,70,75,68,98,30,46,96
10,50,53,37,58,85,18,97,77,98,74,70,56,94,47
96,96,63,62,16,35,36,79,65,69,18,17,76,11,2
91,98,77,78,18,73,52,27,51,35,40,73,98,52,60
58,48,23,33,46,86,59,95,96,24,70,15,44,48,55
32,36,48,75,91,92,78,70,36,62,82,3,46,24,45
49,92,73,99,84,50,3,20,67,96,56,77,31,50,5
28,3,75,79,83,9,13,74,76,60,72,51,51,3,41
39,85,94,50,88,80,33,96,10,4,93,96,81,66,50
20,72,49,53,1,33,7,38,40,100,91,34,77,69,33
