35,95,47,33,82,27,90,46,69,75,7,69,19,78,19
6,93,19,50,2,31,74,40,8,13,24,7,72,37,73
12,42,75,18,63,67,24,26,53,6,92,95,54,75,35
9,74,50,73,39,85,56,47,39,86,83,10,55,38,71
44,4,70,56,96,3,25,3,84,36,32,58,42,89,46
47,21,3,19,12,86,65,4,6,72,51,34,64,91,78
46,40,14,10,65,49,4,61,83,17,70,60,91,88,28
90,69,88,75,3,35,77,7,48,20,73,1,78,83,48
72,39,15,40,78,39,61,2,82,91,56,19,65,86,52
96,81,13,62,100,22,66,6,58,79,10,98,68,59,86
5,64,28,3,38,77,62,86,81,83,82,43,12,99,24
16,10,30,59,75,76,45,12,87,62,11,88,69,97,38
2,41,96,86,23,74,86,88,4,29,80,40,43,57,94
