74,12,19,18,81,69,17,19,33,65,97,98,28,33,77
19,53,41,84,31,5,48,69,39,27,78,87,60,77,6
72,13,20,22,59,72,99,9,15,78,87,42,66,26,75
35,88,68,10,74,49,39,15,7,69,17,27,19,81,83
34,62,47,80,78,1,67,4,2,22,25,85,97,96,69
97,49,75,85,71,20,33,24,63,32,75,72,15,16,96
13,82,86,65,69,46,70,40,90,35,53,62,50,68,14
15,96,29,92,22,13,58,85,52,93,39,39,9,21,17
89,50,77,23,86,75,47,17,9,95,61,21,69,38,72
96,43,16,1,37,86,74,54,27,46,88,45,8,9,56
39,8,27,36,39,76,15,51,3,21,24,96,91,79,100
4,51,56,55,15,30,72,12,44,33,57,84,47,65,74
36,22,11,89,87,24,86,47,94,82,43,19,75,73,64
