78,96,58,98,22,22,98,92,43,71,67,3,94,32,8
64,32,43,23,68,21,80,13,16,98,85,65,6,48,29
46,74,69,56,34,37,77,75,62,4,74,7,97,75,59
12,53,78,63,24,1,57,81,39,28,78,40,3,27,17
42,13,39,78,78,82,96,64,4,13,47,38,100,39,40
43,18,26,40,37,7,60,9,52,37,14,1,22,84,85
77,75,17,37,74,86,93,18,91,86,24,19,4,7,47
49,76,70,99,30,98,18,40,98,77,87,79,11,90,75
9,70,35,74,90,51,45,31,79,18,13,47,62,73,83
50,3,66,2,15,43,62,53,49,69,41,70,32,98,32
5,28,29,32,13,72,36,24,88,47,54,39,49,25,43
62,30,8,46,1,26,7,79,78,95,75,90,55,35,33
40,61,77,86,9,3,32,37,44,1,4,76,89,10,20
