9,5,33,79,80,3,30,13,70,87,24,47,22,67,74
45,74,61,7,85,61,63,46,66,38,5,2,76,90,47
62,45,23,24,79,92,83,62,50,9,50,46,61,78,31
3,52,75,92,74,28,27,69,26,24,99,98,19,5,1
78,37,15,65,10,84,78,4,10,80,63,39,86,88,25
46,55,1,44,2,45,36,21,86,96,78,4,51,15,81
72,69,96,10,69,35,57,72,69,68,93,60,92,96,49
17,79,82,86,92,50,23,20,19,23,6,29,91,56,68
64,17,70,39,96,12,24,9,39,7,7,5,50,11,2
92,10,4,32,45,89,85,95,85,79,14,34,71,39,58
86,80,24,46,64,19,53,77,1,47,41,73,94,43,18
77,64,3,4,16,54,97,23,15,2,42,42,63,68,8
74,70,48,100,72,40,17,42,23,32,59,32,28,28,62
