80,54,69,70,47,97,98,40,53,77,86,40,96,69,58
84,65,71,43,96,88,13,14,60,67,83,46,26,5,25
88,94,46,69,87,96,77,86,66,32,30,44,49,82,39
44,51,86,40,39,59,3,80,77,17,77,55,15,35,40
64,63,51,98,48,69,60,1,83,69,29,16,22,18,94
14,76,62,5,83,99,61,61,2,70,23,98,86,24,86
40,11,12,50,64,31,57,76,91,75,56,74,45,4,32
83,8,63,9,32,78,85,84,84,51,50,21,8,90,97
25,24,45,38,54,63,62,97,93,81,34,86,95,61,34
6,47,78,64,36,7,10,52,9,98,18,52,66,96,73
24,49,28,42,91,76,65,11,27,99,72,96,79,75,77
46,20,68,95,72,39,89,18,64,92,76,34,33,37,88
33,19,55,55,63,87,88,65,50,50,41,50,12,87,100
