22,77,40,96,79,19,36,7,20,75,74,11,47,86,97
100,49,4,91,25,88,44,61,94,94,28,55,31,1,3
54,13,86,74,84,87,98,46,12,73,53,3,60,76,44
47,42,75,48,27,84,5,47,100,69,92,78,50,26,22
84,86,47,99,43,82,64,52,27,15,33,30,66,46,52
13,74,95,57,69,46,70,54,6,77,67,14,65,89,63
34,67,62,64,7,95,69,9,38,36,97,17,92,94,21
90,82,76,75,50,26,93,22,61,83,80,5,42,40,81
81,40,54,81,24,53,97,37,36,2,10,22,58,65,5
86,44,61,30,56,61,16,89,62,44,63,81,26,98,74
91,84,3,89,29,50,60,90,92,38,89,47,41,71,68
23,56,10,62,47,51,85,3,59,45,30,39,62,52,27
50,71,42,72,97,13,18,38,32,7,4,57,8,35,84
