39,96,78,73,3,45,30,83,95,98,64,49,37,97,72
69,50,40,38,79,74,78,20,37,50,95,81,68,82,9
10,47,100,9,37,60,47,75,43,85,87,58,9,5,74
1,80,70,49,86,95,26,17,79,96,96,10,22,20,39
49,16,79,21,98,92,46,99,54,72,15,22,50,78,24
77,17,20,92,32,72,27,50,19,13,40,24,86,18,6
34,19,24,58,78,18,67,25,50,74,22,62,7,55,36
19,40,66,44,20,40,4,49,59,2,57,42,24,37,3
50,8,47,10,9,48,69,86,12,40,31,20,33,28,14
86,71,3,37,88,90,18,94,40,9,23,51,72,79,15
95,89,39,50,72,15,65,15,3,4,79,4,56,35,20
47,69,63,95,11,52,29,53,86,3,41,76,93,58,91
79,84,98,19,10,97,61,19,92,17,58,78,97,17,22
