5,80,52,17,69,97,89,92,91,40,50,13,25,99,43
95,74,82,81,61,51,14,76,55,86,20,77,81,70,79
15,30,19,53,95,43,87,51,68,80,57,78,22,13,39
82,86,60,8,87,37,3,59,79,28,19,83,19,39,51
100,51,13,98,36,75,37,56,19,85,86,55,94,64,24
99,65,75,32,88,32,41,38,74,82,26,62,16,83,15
49,75,86,91,83,13,66,75,7,37,72,61,52,63,62
19,98,2,78,2,70,79,85,90,19,60,60,79,47,3
29,59,43,79,35,45,39,100,100,30,92,29,3,17,71
28,9,14,48,17,15,32,73,87,58,61,31,96,86,21
60,24,16,96,49,4,54,44,18,23,16,40,34,84,81
33,73,89,27,40,58,16,42,70,62,6,70,67,96,12
97,88,10,9,93,46,13,37,86,11,65,85,92,1,78
