20,77,10,28,26,86,15,36,4,71,87,49,97,79,78
61,54,82,68,81,78,41,69,53,28,14,60,99,27,70
26,100,95,3,49,97,13,94,11,97,88,96,30,98,45
81,75,2,21,40,76,8,12,23,34,50,39,68,52,2
98,1,15,84,36,75,1,21,93,55,36,70,73,60,32
79,27,64,78,28,21,83,1,76,62,6,85,1,44,15
85,87,32,90,47,80,25,53,28,17,49,74,76,89,67
82,57,60,91,75,98,98,60,15,24,75,59,48,58,22
37,58,98,65,82,42,49,85,39,18,25,57,43,46,48
40,48,72,48,74,60,92,19,49,70,39,97,100,62,51
33,90,47,53,63,31,54,9,61,15,51,6,32,91,96
36,38,17,33,25,83,7,5,90,56,10,35,77,32,39
77,88,6,39,95,64,6,78,91,29,83,32,16,66,72
