100,25,3,36,19,79,15,43,9,47,72,43,15,15,49
16,78,95,35,3,45,42,17,68,21,71,23,59,59,57
54,41,31,49,9,18,23,53,61,5,24,49,73,26,95
4,47,22,19,46,91,30,51,8,63,23,16,85,93,23
69,4,42,27,85,33,25,80,37,24,9,48,42,57,52
40,3,18,85,81,49,67,93,94,16,58,96,43,11,84
62,88,77,65,12,47,78,99,98,96,14,9,92,46,4
88,76,23,23,79,50,77,74,83,75,69,93,45,89,83
84,93,24,24,38,58,26,37,20,44,20,37,52,16,19
1,84,60,39,70,28,58,62,64,29,40,55,87,9,2
75,19,53,78,26,88,82,46,66,71,98,30,97,13,16
59,21,15,30,80,56,41,86,7,13,59,57,37,20,42
67,2,86,15,96,32,34,10,90,6,78,13,100,45,30
