73,77,15,98,9,75,36,42,92,66,64,58,4,62,7
99,44,66,35,45,92,96,36,1,39,40,79,3,69,14
67,28,51,28,22,47,84,44,49,11,29,12,87,70,8
1,55,19,33,91,93,37,87,72,82,4,55,97,39,5
89,95,13,79,33,6,9,31,36,38,53,83,21,92,50
16,23,84,71,72,58,2,62,4,98,85,39,20,20,76
24,24,55,19,61,77,92,92,68,23,25,66,69,13,100
13,75,30,15,98,74,47,71,99,27,81,98,95,83,71
93,53,76,66,43,26,56,52,34,99,63,67,46,66,48
49,66,74,30,79,33,79,24,94,32,88,20,16,60,98
34,90,87,69,41,78,62,54,52,17,24,100,35,98,24
90,83,7,97,54,87,65,10,59,73,13,57,80,97,54
27,7,86,47,89,51,48,58,9,18,90,4,86,24,35
