18,86,15,55,94,18,49,55,40,92,8,91,88,94,13
70,25,93,7,93,25,25,93,59,65,78,33,76,54,20
69,99,55,1,97,16,30,37,90,6,6,88,41,20,82
35,14,54,81,53,27,6,32,66,28,35,19,42,40,30
59,43,47,73,3,50,86,52,56,83,67,99,52,89,79
7,9,71,15,41,99,44,30,42,21,29,38,36,72,12
68,76,84,92,2,40,35,53,37,14,64,3,11,77,7
85,75,7,14,26,46,61,94,48,95,52,4,75,34,59
74,61,40,60,31,14,38,70,98,53,80,71,20,30,24
9,38,41,37,58,77,39,22,38,59,25,51,2,66,57
30,40,45,43,17,100,65,68,9,87,92,55,63,60,68
79,89,53,51,66,74,90,44,77,96,84,62,68,69,38
62,18,100,80,99,42,75,5,63,60,44,23,55,88,10
