39,33,96,4,69,30,10,15,83,25,17,96,70,63,55
65,76,4,40,86,77,64,76,95,86,77,1,35,91,27
20,58,90,41,26,29,23,46,94,96,74,79,80,99,58
17,57,38,28,46,18,85,26,82,55,98,9,9,22,14
3,61,13,49,62,46,3,75,15,31,24,59,13,3,69
55,16,6,9,59,24,73,20,43,48,32,67,15,52,93
86,42,62,50,53,49,78,83,54,42,8,47,56,26,6
96,54,8,47,5,97,70,36,4,2,61,32,12,43,22
79,78,97,89,42,19,21,3,39,33,60,22,7,72,96
95,64,82,45,57,48,32,34,84,11,3,35,65,24,86
56,73,10,32,61,88,66,49,57,4,63,74,57,51,71
66,15,9,86,37,15,86,87,74,68,81,26,92,47,43
25,69,15,90,79,43,42,35,100,32,52,44,67,46,38
