77,27,36,80,72,74,83,19,43,80,10,75,79,10,31
65,72,99,60,3,39,30,30,32,56,1,70,55,38,36
9,81,83,51,23,82,41,92,46,24,39,21,78,46,100
38,63,3,16,58,77,23,34,93,77,40,61,59,20,37
43,15,6,66,77,71,2,86,38,22,9,49,11,17,39
13,32,48,76,39,23,52,65,80,35,69,37,72,90,84
18,36,51,69,24,79,79,7,4,79,33,93,23,67,97
39,87,67,57,46,54,38,87,83,10,75,91,9,14,68
80,75,20,29,40,49,57,95,96,85,24,46,86,86,94
69,4,46,72,83,7,28,55,49,44,20,20,94,33,24
5,10,23,98,9,45,68,73,37,89,46,64,12,24,53
72,26,60,47,37,50,63,40,33,93,62,74,25,54,30
90,90,39,10,42,40,87,81,48,8,47,24,7,80,88
