99,95,98,66,22,51,2,98,9,72,24,69,74,24,52
29,11,45,20,48,86,98,96,66,46,73,28,65,6,24
88,98,2,69,75,8,94,57,79,1,7,72,78,72,56
82,91,9,87,68,55,91,11,24,7,83,59,90,4,50
97,96,37,98,70,24,96,28,17,86,29,24,68,70,5
34,17,61,86,57,17,36,53,48,42,37,98,17,66,64
32,59,50,81,23,13,97,95,2,28,40,96,9,36,35
28,75,51,92,39,97,4,22,19,82,21,39,76,12,72
16,54,64,63,3,9,27,62,99,33,36,89,18,93,67
17,51,79,41,24,4,74,49,57,24,25,9,77,96,93
44,48,100,37,31,16,78,100,38,22,68,22,80,2,10
58,71,52,55,86,15,85,7,55,60,15,30,79,84,88
6,77,95,15,26,66,43,37,74,47,9,54,71,39,14
