62,57,44,56,9,86,86,96,69,20,65,10,63,20,70
36,32,14,82,98,33,17,20,40,43,7,33,92,7,40
4,5,58,74,40,10,69,40,3,52,23,15,46,43,42
24,70,76,39,81,4,96,73,2,38,87,70,20,31,39
79,90,66,43,1,50,68,80,80,46,3,99,12,62,83
47,10,32,22,8,59,4,26,39,77,34,19,21,67,9
2,40,86,29,37,46,20,10,7,15,9,74,97,15,80
6,91,75,55,80,7,16,95,77,45,77,3,66,70,72
33,62,33,78,71,43,92,93,9,50,80,61,18,25,96
3,72,11,94,92,41,74,49,15,9,62,28,32,3,2
85,24,51,86,75,74,13,3,62,96,30,2,7,92,100
82,60,62,6,43,64,72,69,43,48,74,5,50,89,33
5,77,8,57,27,96,88,9,24,35,10,84,4,54,53
