45,39,83,26,19,15,70,5,40,2,36,72,78,25,19
15,1,9,95,87,51,64,84,48,59,86,21,9,20,29
22,81,34,28,82,25,49,53,31,98,73,20,27,30,91
80,63,29,68,28,34,47,20,19,23,90,71,36,46,87
26,30,56,42,1,26,82,3,75,71,37,61,37,21,35
69,65,48,74,8,94,34,95,88,32,89,13,24,32,98
6,98,43,20,3,44,73,50,96,7,75,63,46,100,79
2,29,36,12,26,80,40,98,57,14,8,35,81,18,25
43,10,4,23,56,58,88,86,72,27,45,85,52,16,48
94,38,70,69,92,46,23,69,61,74,60,76,93,5,17
55,78,33,41,73,87,99,81,11,33,28,98,56,66,73
19,77,97,93,46,19,43,15,32,8,62,31,67,6,60
49,91,92,70,72,81,60,23,67,57,55,36,28,70,54
