97,6,28,3,34,94,4,19,24,17,67,32,37,72,9
79,78,48,81,56,86,74,37,32,70,99,23,47,16,28
23,48,40,53,45,85,54,95,85,82,24,66,9,48,35
69,15,83,92,73,96,43,2,79,27,63,69,36,5,23
61,50,2,83,52,51,97,9,70,24,7,86,70,13,58
58,60,46,18,76,11,17,17,1,77,69,57,24,38,98
52,68,65,86,25,53,3,14,75,47,68,96,32,92,65
67,30,67,12,70,91,61,8,99,98,98,56,86,31,77
39,55,9,47,23,15,22,44,59,100,77,9,62,60,99
78,9,35,32,47,49,75,45,11,26,78,77,11,84,89
64,29,95,29,99,77,83,96,45,75,21,24,12,71,41
35,96,56,11,64,33,46,50,20,52,42,80,55,12,24
92,88,24,88,75,93,67,73,63,85,87,60,10,90,62
