4,2,47,46,58,98,84,53,39,87,39,2,57,10,95
99,74,96,96,3,80,22,13,24,61,59,19,36,7,33
47,68,38,66,52,86,20,80,86,67,8,50,43,32,81
7,69,92,86,27,55,65,86,7,30,96,79,51,90,67
25,92,40,2,91,76,50,95,6,20,83,3,94,17,94
54,46,15,7,50,47,77,29,93,7,7,83,16,1,22
75,85,35,69,41,89,37,20,80,39,9,70,75,18,43
32,40,24,83,54,40,75,78,66,43,72,66,23,48,35
22,60,60,63,13,95,56,97,33,62,54,39,20,2,13
46,62,8,71,44,8,34,21,81,49,62,46,12,9,14
19,49,32,50,10,82,79,73,92,5,46,10,89,40,24
85,50,66,49,33,75,3,70,2,42,64,35,32,94,86
50,28,89,88,19,31,26,19,45,85,3,49,9,100,11
