74,96,13,28,60,100,51,33,48,83,88,57,82,33,83
33,79,6,48,53,18,5,51,59,7,22,98,50,74,19
23,42,40,22,97,32,2,86,72,9,33,32,29,37,54
4,50,11,27,33,98,75,8,62,58,91,92,56,87,75
64,70,33,78,76,84,20,26,70,32,55,77,22,30,51
19,39,75,97,36,62,69,96,22,24,69,85,39,63,4
79,7,100,3,98,33,13,89,79,20,90,70,92,75,50
95,9,35,69,10,69,3,15,81,39,20,21,96,7,3
47,73,1,92,52,50,48,3,96,65,68,48,94,94,62
70,55,49,45,19,94,39,85,55,40,25,22,19,16,55
67,69,19,70,20,83,7,17,80,12,98,46,51,14,77
9,75,92,19,11,75,99,31,93,97,19,19,75,41,38
25,88,28,66,44,34,77,43,75,61,85,83,98,39,71
