15,5,99,83,48,50,42,69,34,50,86,17,65,62,91
7,42,90,66,18,84,69,30,87,74,62,60,77,32,32
61,36,93,58,64,55,21,27,9,60,37,76,76,99,5
60,62,84,59,75,34,67,70,84,61,29,22,88,1,78
80,44,47,26,74,57,28,4,40,23,6,73,79,69,43
24,17,39,81,90,1,16,86,94,53,89,64,52,68,98
48,69,9,31,14,72,97,77,80,65,12,41,2,20,63
13,52,95,32,7,62,78,78,43,72,46,85,73,19,85
93,83,55,2,92,76,38,9,98,35,71,100,93,56,25
69,58,7,24,62,73,73,87,82,54,84,96,50,94,65
11,50,41,95,77,36,94,50,85,37,76,51,96,55,90
79,93,49,15,71,44,49,75,24,9,10,13,47,37,87
19,37,76,40,33,3,40,8,45,77,34,67,92,53,88
