32,17,74,98,11,66,47,3,2,15,98,42,78,78,33
66,49,35,84,15,15,50,62,59,67,51,78,23,8,41
13,2,29,37,70,19,99,44,61,20,50,59,83,82,54
25,57,34,85,93,27,35,79,96,23,92,85,46,28,74
54,78,53,38,23,83,14,24,52,56,45,50,68,12,64
49,7,4,56,61,100,4,77,85,90,91,95,25,66,9
79,87,65,30,38,69,16,13,17,1,2,63,86,98,80
68,85,55,76,51,97,69,66,64,83,41,58,28,73,57
63,50,9,64,94,85,42,78,37,55,19,49,39,59,97
11,11,69,81,35,51,88,43,7,4,15,60,42,34,72
47,34,31,4,6,35,41,35,92,63,71,97,36,7,25
78,63,71,50,37,28,5,40,41,10,69,88,2,38,88
24,89,21,51,26,53,59,92,22,48,18,65,21,75,78
