23,36,81,85,15,63,30,28,32,39,49,99,35,20,73
70,62,64,47,80,5,53,35,91,5,72,78,43,94,44
45,1,65,56,86,83,37,49,39,86,20,86,55,99,80
83,74,3,20,94,81,88,75,69,51,51,42,40,13,48
92,50,71,64,1,67,89,11,18,30,93,21,12,84,52
93,38,68,57,64,98,43,14,59,96,53,74,2,90,54
38,16,44,36,72,50,83,92,61,26,81,94,8,1,10
94,13,5,26,95,71,50,67,66,12,5,33,29,39,26
74,78,94,7,88,20,96,37,9,87,39,46,19,98,25
26,77,93,33,77,22,54,82,100,70,40,96,30,40,83
51,49,89,5,29,37,77,93,29,49,6,81,76,66,32
50,17,58,32,26,24,61,56,98,34,79,15,89,60,40
84,72,86,50,41,27,33,9,62,35,1,82,31,97,4
