69,75,24,81,30,83,92,14,85,94,72,46,35,97,62
4,40,75,37,97,20,94,3,52,20,13,49,12,47,66
62,73,25,42,63,97,1,69,37,66,95,5,4,22,98
47,99,7,16,66,88,58,78,43,51,51,82,77,76,8
86,51,9,69,68,66,82,88,70,48,67,50,71,6,35
45,81,79,1,31,60,30,20,54,2,6,23,55,29,38
95,95,72,64,39,63,66,81,18,82,15,59,24,73,21
59,53,14,79,51,27,90,19,84,18,60,56,82,37,72
7,29,43,74,32,53,99,15,67,81,88,80,11,41,54
25,61,70,53,33,17,91,63,60,15,7,53,44,89,57
54,80,95,88,58,87,96,25,45,37,32,72,69,75,18
77,23,39,9,65,93,32,40,71,58,86,61,26,66,63
28,43,48,30,100,10,35,34,20,36,94,6,60,88,20
