66,47,17,82,7,49,74,18,22,3,52,98,13,32,66
59,86,25,77,51,17,44,69,32,76,72,20,85,96,48
75,63,56,38,64,61,2,32,43,70,35,56,76,6,36
92,31,52,69,30,75,29,95,94,50,2,45,48,63,62
83,75,91,25,19,37,95,23,93,33,24,21,54,9,31
40,8,83,46,81,30,91,57,26,7,9,26,71,81,86
52,46,40,59,3,53,25,92,15,74,14,100,10,26,95
50,30,85,71,16,28,68,12,91,41,26,76,100,28,79
58,34,20,97,79,26,42,77,19,15,48,43,4,99,74
17,55,45,20,85,89,78,34,83,88,47,90,1,100,89
69,83,16,40,71,43,79,20,20,19,11,8,60,92,39
79,66,44,65,84,20,54,7,81,87,67,91,69,58,76
81,54,90,9,73,85,55,24,5,52,80,19,27,89,30
