42,48,48,37,20,64,86,25,49,98,74,85,70,26,73
39,85,98,39,32,70,30,69,75,68,94,97,42,78,54
94,22,52,82,5,92,76,52,15,31,32,36,22,85,92
2,77,1,84,69,50,16,32,74,25,67,86,3,96,87
9,2,100,20,81,95,75,53,72,85,65,27,55,39,4
75,83,73,19,85,90,3,15,93,89,25,80,18,1,24
68,20,69,43,45,15,50,63,25,92,56,38,44,8,48
32,24,91,68,92,3,5,100,33,24,10,7,91,2,14
37,4,50,78,34,69,4,78,4,49,88,79,17,41,20
86,23,21,47,60,28,62,66,89,13,70,24,5,50,86
36,10,68,3,40,6,49,62,39,3,15,19,68,35,12
69,3,22,62,29,2,2,11,71,57,86,5,32,9,19
80,13,9,74,51,89,24,61,58,59,46,4,39,75,99
