24,7,7,89,24,66,74,3,3,97,98,72,76,59,75
17,34,78,43,19,90,62,21,42,86,64,62,54,10,49
49,24,98,52,98,98,8,48,72,66,15,97,70,2,46
2,33,33,79,18,37,72,71,79,1,23,36,55,30,62
41,70,27,40,53,9,12,96,22,75,24,42,94,97,1
62,69,24,75,97,62,36,69,28,33,74,58,48,32,17
39,50,99,24,93,100,4,91,82,5,96,52,56,95,80
31,35,62,18,88,69,75,47,16,73,57,68,36,70,6
20,67,79,42,70,95,15,61,75,47,14,20,18,85,81
74,43,10,15,55,74,83,45,17,79,69,3,84,98,96
23,81,96,62,75,72,1,26,55,13,47,65,63,51,7
15,75,36,98,25,70,20,18,66,20,94,95,17,7,38
92,92,60,47,48,24,77,35,11,29,17,87,44,94,78
