31,7,74,58,1,48,45,50,11,78,96,25,97,96,40
17,62,37,95,2,75,83,7,74,69,63,75,74,47,75
6,87,47,5,91,4,30,20,79,1,24,26,9,8,3
35,20,80,14,96,15,76,83,51,17,97,38,69,57,42
95,3,54,64,9,23,49,39,98,86,35,41,3,79,49
64,59,70,74,67,56,74,12,42,13,69,86,42,93,2
4,42,79,52,37,1,4,53,9,97,2,13,40,88,81
68,40,89,71,75,65,97,48,1,34,80,83,99,87,32
72,95,96,24,29,66,3,78,85,46,14,4,55,2,43
21,47,73,47,18,13,86,40,16,90,50,33,72,49,82
74,9,32,22,61,28,22,30,50,72,83,24,24,24,95
18,74,13,67,21,2,54,96,60,30,78,77,94,92,10
54,44,84,79,80,27,6,13,84,19,100,80,48,36,79
