69,47,98,47,4,17,40,3,83,23,90,46,5,17,81
81,75,85,15,15,26,71,75,88,62,40,97,37,81,22
40,74,75,38,76,13,30,72,45,27,53,19,59,97,79
31,93,84,51,7,94,20,99,78,80,20,57,73,93,61
51,60,80,60,43,93,79,50,65,24,16,74,89,40,96
13,98,50,67,32,88,64,84,18,77,14,98,24,88,77
24,5,24,100,95,49,46,74,69,92,22,79,40,48,35
46,50,89,77,75,69,72,42,19,36,55,24,33,74,29
79,4,96,76,19,36,21,95,96,81,72,47,74,31,12
58,87,95,88,70,96,6,18,4,96,24,68,47,57,17
39,49,4,8,92,75,25,56,80,74,19,11,97,10,47
91,28,15,2,1,20,9,86,44,4,18,65,41,52,36
49,36,88,18,85,66,92,81,95,82,3,58,54,34,63
