50,53,7,69,89,79,75,15,28,8,70,81,20,3,5
10,96,2,76,70,22,24,72,70,74,15,57,3,99,41
30,18,35,23,64,86,40,3,62,53,75,73,9,1,33
80,75,79,28,96,45,66,94,85,10,50,76,12,11,16
26,63,51,15,97,70,19,50,59,20,36,21,96,18,37
29,31,8,1,62,82,88,93,26,98,90,46,51,70,15
28,50,45,95,94,78,48,25,31,49,34,58,55,76,66
70,84,17,86,83,20,2,1,71,50,6,3,32,61,35
100,7,64,98,95,89,52,7,81,66,91,11,75,36,72
65,66,16,9,38,44,61,80,94,39,65,27,86,64,71
4,27,49,34,16,87,56,54,13,65,67,64,68,63,54
20,23,93,97,49,84,20,17,49,72,14,77,88,89,60
13,47,42,51,61,96,69,66,30,54,47,88,43,100,92
