20,32,70,32,13,55,21,33,31,75,83,52,15,11,10
3,37,73,13,85,45,74,47,85,64,17,91,7,16,26
14,94,17,19,15,77,29,25,61,47,72,78,37,49,2
6,75,78,47,41,29,45,18,70,21,43,47,41,12,30
19,20,38,38,58,89,40,12,23,51,54,80,17,7,86
68,93,9,53,22,12,4,41,5,81,77,26,34,69,66
11,33,47,3,1,79,12,8,48,60,98,46,90,26,65
12,47,21,78,45,21,39,9,66,96,63,58,44,57,6
47,49,83,76,92,94,87,17,17,17,93,79,80,74,47
69,26,95,36,75,20,27,86,37,41,60,100,47,43,95
25,1,79,62,50,60,37,66,24,97,29,77,50,35,78
99,62,64,7,68,99,93,13,56,74,74,19,71,28,43
64,14,48,67,14,78,59,88,19,82,73,42,28,84,20
