75,5,1,69,21,76,84,66,2,12,45,63,96,22,10
47,36,15,33,69,79,100,5,75,48,95,83,32,54,34
3,15,98,17,3,98,33,90,88,81,78,5,68,92,96
41,19,29,75,10,27,99,30,87,8,70,65,15,39,19
4,3,14,47,57,43,23,51,96,40,13,89,73,74,28
50,52,16,11,50,56,95,78,19,3,32,72,74,25,9
85,8,75,49,43,36,27,96,27,6,62,42,37,1,70
78,75,78,44,20,35,26,69,95,33,18,19,93,58,55
31,97,64,59,84,70,67,41,10,85,37,6,79,80,38
35,57,32,3,67,10,91,79,86,74,87,24,4,84,52
11,86,100,7,63,94,75,87,36,43,64,43,3,53,37
43,32,86,6,92,71,58,82,74,37,61,92,5,60,6
54,47,76,78,78,77,46,40,43,83,66,75,16,96,36
