81,86,18,28,9,75,25,29,9,3,70,35,22,37,47
86,96,67,61,46,5,69,69,62,100,5,63,80,69,46
26,32,13,3,50,45,62,77,67,43,7,16,97,8,91
54,16,64,97,51,12,72,76,49,88,76,24,83,61,65
74,59,73,66,48,71,98,64,56,23,15,50,49,66,27
82,55,46,25,49,77,33,78,69,1,45,39,75,36,23
68,42,9,70,94,17,38,3,52,91,14,100,1,97,22
83,35,77,59,40,83,67,47,76,75,36,89,48,78,70
20,19,34,23,25,100,9,60,95,44,41,77,94,30,16
90,1,35,96,6,31,21,85,4,35,19,82,3,19,98
47,69,12,86,35,57,57,1,22,11,57,72,99,56,52
58,71,27,93,59,64,79,79,19,62,100,68,19,11,93
92,63,21,65,53,87,97,84,10,2,52,20,20,14,15
