93,65,44,42,85,89,23,75,22,81,50,97,94,66,43
40,83,94,57,62,8,55,40,81,79,63,68,59,77,59
33,2,5,86,66,87,4,55,75,78,69,78,99,72,56
7,96,98,21,32,37,58,18,50,74,39,17,48,19,24
3,39,77,30,46,84,40,4,21,90,78,72,43,39,78
52,12,39,63,24,31,10,60,72,76,82,53,67,25,21
78,41,3,34,50,6,3,97,46,1,45,88,27,51,12
63,25,47,61,49,98,33,20,62,72,96,9,33,38,39
21,100,11,64,21,73,69,26,15,35,42,74,68,40,100
14,78,69,10,44,5,79,24,71,75,52,41,42,42,74
58,44,29,54,97,4,93,47,98,33,9,92,73,16,95
53,91,37,70,80,40,36,10,97,46,55,79,77,43,62
99,23,71,43,65,81,83,9,79,77,28,29,13,97,29
