37,2,23,81,35,95,8,79,83,21,29,75,3,67,54
87,32,15,63,97,13,4,5,96,77,27,14,63,7,47
38,86,33,71,93,24,61,65,1,68,14,13,98,74,86
18,6,86,6,75,37,44,92,49,25,4,19,99,72,42
35,57,4,50,83,43,62,61,35,81,39,40,86,91,98
85,31,68,9,55,46,84,93,78,35,67,89,80,59,87
75,8,5,1,12,4,93,41,53,1,17,69,10,64,75
82,62,7,85,36,87,73,47,20,4,66,88,51,55,85
94,93,62,67,64,16,7,70,98,22,85,56,52,100,11
11,49,12,75,48,39,38,75,34,39,75,90,67,13,48
96,79,96,20,38,83,10,56,7,69,30,73,60,57,56
46,60,75,69,39,45,47,19,58,7,76,64,4,28,25
55,97,74,100,100,62,85,90,30,30,52,81,82,31,26
