42,30,20,62,9,69,29,75,46,3,83,20,28,100,81
62,79,96,74,17,75,22,44,23,25,4,95,77,53,23
18,81,80,41,79,78,9,28,55,50,15,59,9,40,1
13,11,81,52,96,92,54,39,86,62,24,15,7,15,43
75,39,40,58,34,83,14,19,8,22,62,3,62,86,37
47,42,63,96,16,45,47,69,31,75,86,32,82,71,98
97,22,83,50,35,72,2,7,60,65,3,21,68,85,84
55,24,24,57,23,33,13,56,39,67,9,37,86,97,70
91,78,10,36,92,95,23,97,19,69,66,61,93,89,94
12,86,95,7,75,37,15,92,20,19,75,19,2,37,49
25,43,50,22,19,39,95,95,87,86,77,78,78,55,38
83,17,79,48,2,51,26,73,77,27,39,69,99,5,64
100,47,90,88,22,28,39,50,9,20,97,13,42,76,6
