37,38,16,24,61,22,62,74,70,14,5,84,46,59,99
32,91,86,58,34,20,89,37,49,75,60,71,78,10,19
24,33,1,55,65,24,23,87,88,46,58,58,24,86,93
1,39,35,29,9,95,72,78,83,66,22,55,4,30,27
74,37,80,98,50,56,86,64,89,49,23,86,21,79,38
70,69,65,67,64,2,31,95,6,95,47,62,7,31,81
26,79,98,15,32,1,30,52,45,50,91,28,15,6,46
94,54,42,85,40,35,12,35,22,42,31,50,23,53,80
15,35,73,62,25,89,90,6,62,54,17,89,75,35,3
96,8,84,92,13,69,63,77,48,57,49,35,62,78,96
29,34,18,30,82,15,95,100,36,55,11,24,1,75,40
62,70,75,78,76,49,24,15,44,94,64,33,55,22,31
50,96,15,97,49,30,1,41,55,43,40,68,64,51,1
