48,81,22,42,81,35,87,100,4,71,4,28,68,32,33
92,14,15,18,15,29,70,27,86,63,69,13,70,10,15
94,19,69,85,44,19,51,65,1,77,47,66,45,56,47
97,91,36,25,9,3,86,53,39,17,99,90,5,74,19
79,74,74,32,72,22,9,69,5,33,9,81,37,41,21
3,16,19,82,2,70,47,19,46,57,77,30,50,6,20
62,86,52,97,78,72,40,3,24,93,70,80,84,67,17
87,78,47,64,3,80,33,14,78,83,61,31,24,33,80
67,55,77,91,7,56,77,43,58,32,24,72,59,17,72
34,4,17,56,86,11,78,48,49,39,78,96,17,88,4
96,36,70,98,94,9,24,17,15,8,95,39,92,60,32
73,1,25,75,12,5,32,81,36,26,43,69,33,54,89
74,69,3,92,92,81,43,23,97,76,32,3,38,69,97
