28,5,83,58,97,33,81,64,68,2,10,62,47,36,47
23,66,27,17,17,21,26,31,23,74,50,46,50,90,22
70,2,95,66,69,5,62,63,69,75,62,59,69,9,41
15,60,15,74,66,19,4,55,79,90,45,42,7,77,78
67,96,45,44,39,72,29,47,91,66,76,43,62,78,92
80,50,86,2,43,18,37,61,96,95,69,70,3,87,73
88,25,12,13,78,63,15,92,83,5,52,25,85,99,14
5,83,42,84,19,46,75,7,35,39,93,35,82,24,48
7,53,19,71,54,51,72,38,11,19,17,19,8,94,51
34,97,92,50,35,86,6,53,20,44,12,49,5,47,39
16,13,96,89,63,62,25,39,97,92,20,74,1,50,50
53,20,56,43,100,79,47,67,98,50,79,39,46,62,43
11,69,57,32,56,57,40,30,90,48,55,65,68,67,69
