37,43,37,49,2,12,20,5,37,45
39,7,33,46,15,1,42,26,20,15
12,38,11,18,40,20,43,43,21,41
47,37,23,7,37,3,14,41,30,48
45,48,43,41,12,16,41,27,1,50
36,42,7,1,7,24,35,18,22,39
18,8,6,44,31,7,32,25,17,17
17,17,9,17,13,47,29,12,43,37
15,46,2,4,41,36,37,19,12,10
20,12,47,3,1,34,17,28,9,3
