41,47,49,8,38,9,9,31,37,17
5,50,11,37,41,15,4,14,41,4
50,15,39,14,7,17,20,30,26,41
48,33,40,30,6,39,45,43,6,16
12,43,17,28,35,46,24,9,25,43
7,36,29,2,40,50,13,10,23,37
46,23,27,41,4,22,34,45,30,36
27,12,12,1,32,6,18,29,3,1
3,7,42,44,17,30,47,3,19,30
1,46,26,21,9,48,27,1,1,14
