23,50,12,7,38,34,13,17,20,9
4,11,44,45,34,2,31,20,37,28
40,21,45,49,2,49,8,6,2,35
42,47,33,26,16,17,41,34,1,27
19,29,20,18,45,41,16,40,8,4
28,12,30,3,39,14,24,12,3,17
35,31,41,44,42,47,25,19,4,20
26,34,27,16,15,35,33,21,23,25
3,36,5,29,30,11,48,41,33,22
44,48,42,50,10,32,43,36,46,43
