33,12,3,17,30,23,44,20,22,13
45,44,24,40,15,41,37,25,21,3
36,47,16,12,1,45,43,24,35,32
27,41,13,9,2,39,17,3,19,38
37,1,10,4,36,48,7,32,7,28
12,8,7,37,47,1,47,6,29,48
26,7,28,44,46,31,18,43,36,50
17,42,37,14,34,36,11,17,27,5
43,20,31,32,44,49,31,7,31,47
13,13,48,47,26,17,3,47,17,44
