49,26,18,16,12,13,11,6,23,4
50,17,36,3,19,24,1,17,16,34
25,20,44,36,5,21,31,23,18,16
23,42,28,29,23,34,14,33,35,12
2,12,17,45,48,15,8,3,38,17
1,3,32,43,18,27,41,44,37,40
48,48,5,7,7,47,30,15,34,7
31,50,9,38,47,28,15,39,32,46
44,43,50,17,10,18,49,12,2,42
34,2,43,15,9,22,50,47,25,3
