34,24,1,9,34,32,45,19,50,2
44,5,47,1,29,49,30,12,43,38
46,47,28,44,9,24,1,20,39,41
37,49,41,21,7,22,3,47,16,35
9,45,43,18,23,9,42,43,44,34
11,44,14,23,25,4,33,37,8,10
13,41,42,47,27,12,46,24,5,43
5,17,38,28,47,36,7,6,37,50
47,50,16,7,26,50,40,14,45,48
1,2,8,5,41,31,15,50,7,17
