25,24,7,1,34,33,40,29,10,17
16,6,2,49,18,38,14,11,4,50
45,26,21,50,27,35,48,39,23,46
47,20,31,43,32,22,44,15,5,28
12,30,8,36,3,9,37,41,13,42
,,,,19,,,,,
