9,22,41,21,12,13,24,38,18,15
49,3,16,44,48,4,25,28,50,30
40,46,8,31,33,23,45,47,19,6
17,42,11,35,43,26,27,7,5,37
2,20,32,10,36,39,14,29,34,1
