9,9,24,46,33,7,10,38,34,16
48,35,25,42,37,21,3,13,46,3
5,45,38,39,28,29,41,19,45,24
47,24,31,11,27,44,1,2,49,39
40,3,49,44,15,24,36,49,41,12
37,44,30,,50,14,44,41,47,45
4,26,6,,17,,12,8,,43
23,12,,,41,,9,18,,
24,14,,,32,,20,22,,
21,,,,,,,1,,
