20,7,3,12,11,34,9,1,3,17
47,35,16,19,24,48,46,8,18,15
10,3,49,5,1,14,42,28,43,30
13,44,25,26,7,1,7,50,6,31
23,12,22,39,33,27,2,44,40,29
21,49,23,,38,,4,,,
44,43,37,,,,,,,
12,36,,,,,,,,
32,41,,,,,,,,
45,,,,,,,,,
