36,12,39,37,43,11,26,22,38,5
6,45,46,28,7,24,35,34,2,18
1,32,9,8,23,40,3,29,10,14
48,20,15,27,21,17,24,50,42,41
16,47,30,33,44,49,10,25,13,49
,,31,,,,,,4,19
