41,32,2,37,35,23,11,50,7,18
8,14,10,33,4,24,40,46,45,6
12,48,3,43,27,22,17,1,26,20
44,5,24,42,47,13,49,36,19,15
16,25,30,34,28,31,9,38,29,24
,,,,,,,,21,39
