42,29,15,40,43,16,49,38,17,27
10,7,1,32,18,2,41,35,41,20
39,47,37,4,9,31,36,3,14,50
46,28,6,48,5,19,34,44,12,30
1,22,26,13,24,11,33,21,25,45
,,,,8,33,,23,,
,,,,41,,,,,
