43,27,45,13,7,3,7,3,45,44
10,45,39,5,39,38,20,24,3,38
24,3,7,31,20,41,21,15,44,10
12,19,23,14,38,17,44,11,36,8
7,49,25,44,3,2,45,45,43,1
47,42,44,29,22,30,32,12,15,34
45,33,43,40,43,45,9,29,26,40
48,38,20,7,11,43,41,18,41,42
17,35,12,43,44,50,28,6,7,18
50,10,42,4,,16,37,43,12,13
,44,47,,,48,46,7,,
