10,27,21,12,7,46,28,50,13,43
2,4,44,26,47,9,25,18,22,28
38,37,23,17,41,39,44,36,14,8
42,23,5,15,6,49,23,39,25,45
16,1,33,32,40,11,6,32,19,48
18,31,,20,,29,22,22,,34
,30,,24,,35,,3,,
