36,30,4,43,46,43,3,17,34,11
33,3,38,38,50,8,5,41,17,10
43,24,33,7,43,38,23,9,43,42
17,44,7,47,45,7,37,3,49,14
16,15,34,28,7,44,18,22,2,48
7,17,18,,39,29,21,,19,27
25,40,,,,,,,13,20
26,35,,,,,,,3,32
1,38,,,,,,,,12
6,31,,,,,,,,43
