12,4,43,21,5,16,14,46,12,29
8,2,33,23,9,50,48,38,3,24
36,10,11,37,35,17,31,15,44,25
14,42,49,28,34,6,20,19,47,36
20,39,45,41,8,1,26,30,7,27
,,32,,22,,40,,,7
,,,,13,,,,,
