48,29,21,28,37,41,5,50,13,3
30,18,44,38,19,49,1,25,16,8
14,36,32,7,7,17,35,24,17,43
12,21,20,27,11,40,22,10,44,33
9,23,15,47,27,26,47,2,45,38
31,,,18,46,,6,38,39,36
,,,,,,36,,42,21
,,,,,,,,34,
