23,33,14,18,25,1,24,15,43,23
7,45,12,6,35,8,39,9,22,30
34,32,32,8,19,38,42,4,31,33
46,50,36,13,17,21,40,16,3,18
26,47,2,36,49,44,11,27,10,20
,,,1,41,29,,,13,37
,,,,,,,,,28
,,,,,,,,,6
,,,,,,,,,48
,,,,,,,,,5
