42,4,36,46,3,44,44,37,34,39
6,2,12,7,10,45,12,17,45,12
12,26,3,45,43,31,8,50,10,38
48,14,1,32,40,38,15,5,7,50
16,44,35,12,18,7,39,19,9,22
3,3,,25,29,28,7,3,,23
41,,,50,7,37,22,41,,37
30,,,,47,23,13,45,,
20,,,,27,21,33,49,,
,,,,45,24,11,10,,
,,,,,12,,,,
