5,35,7,43,38,41,26,20,41,50
34,7,18,17,10,12,44,17,27,17
48,22,34,41,44,38,47,47,43,42
8,32,36,38,43,14,5,4,12,37
50,9,16,5,13,44,39,44,37,46
6,3,1,12,23,34,33,11,31,12
7,41,17,45,50,2,25,28,44,47
29,15,12,49,17,26,13,21,19,10
38,17,50,50,12,15,38,1,42,45
12,16,30,,24,40,34,24,50,7
,12,,,,17,,3,,
