29,12,23,7,21,33,38,20,22,19
44,47,2,45,6,30,35,37,28,32
1,45,42,18,5,11,41,11,46,4
15,36,16,8,3,9,49,40,50,13
25,43,27,1,10,31,17,32,48,34
,,,,14,,,46,,
,,,,24,,,,,
,,,,39,,,,,
